Booking: Account,Booking Event: Name,Event Date,Start Time 12 Hour,End Time 12 Hour,Event Classification,Blended Food Revenue,Blended Beverage Revenue,Blended Revenue Total,Function Room,Function Room Setup,Expected,Guaranteed,Set,Booking: Catering Manager
MLR Wedding Room Block and Ancillary Events 2023,Rehearsal Dinner,5/19/2023,6:00 PM,8:30 PM,Dinner Buffet,2500,500,3000,Waterside Cove Lounge,Rounds of 10,,,50,Caitlin Bracewell
MLR Wedding Room Block and Ancillary Events 2023,Rehearsal Dinner,4/20/2023,6:00 PM,10:00 PM,Dinner Buffet,1850.1,350,2200.1,Waterside Cove Lounge,Rounds of 8,,,40,
MLR Wedding Room Block and Ancillary Events 2023,Rehearsal Dinner,11/3/2023,6:00 PM,9:00 PM,Dinner Plated,1600,400,2000,Waterside Cove Lounge,Rounds,,,40,Caitlin Bracewell
MLR Wedding Room Block and Ancillary Events 2023,Rehearsal Dinner,2/18/2023,5:00 PM,7:00 PM,Reception - Cocktail,0,1199,1748.75,Waterside Cove Lounge,Rounds of 10,,35,40,
MLR Wedding Room Block and Ancillary Events 2023,Dinner Buffet,2/18/2023,5:20 PM,7:50 PM,Dinner Buffet,2100,0,2625,Waterside Cove Lounge,Existing,,35,40,
MLR Social Events 2022-2023,Denise's 60th Birthday Party,7/22/2023,7:00 PM,10:00 PM,Dinner Buffet,2000,1000,3000,Waterside Cove Lounge,Rounds,30,,,Alexandra Trego
MLR Social Events 2022-2023,Engagement Party,3/10/2023,6:00 PM,9:00 PM,Reception - Full,1200,300,1500,Waterside Cove Lounge,Cocktail,,,30,Caitlin Bracewell
MLR Wedding Room Block and Ancillary Events 2022,Rehearsal Dinner,12/28/2022,6:00 PM,9:00 PM,Reception - Light,0,0,0,Waterside Cove Lounge,Rounds of 12,,,60,Caitlin Bracewell
MLR Wedding Room Block and Ancillary Events 2022,Dinner Plated,12/28/2022,6:30 PM,7:30 PM,Dinner Plated,2206,0,2757.5,Waterside Cove Lounge,Existing,,,60,Caitlin Bracewell
MLR Wedding Room Block and Ancillary Events 2022,Post Wedding Brunch,12/30/2022,9:30 AM,11:30 AM,Brunch,2089,0,2611.25,Waterside Cove Lounge,Rounds of 10,,,50,Caitlin Bracewell
MLR Generic Room Blocks 2021,Dinner Plated,9/22/2022,7:00 PM,9:00 PM,Dinner Plated,2372,875,4358.75,Waterside Cove Lounge,Hollow Square,23,25,,Kenna Feuge
MLR Weddings 2023,Wedding Reception,5/28/2023,4:00 PM,8:00 PM,Dinner Plated,2300.2,700,3000.2,Waterside Cove Lounge,Rounds,,,35,Caitlin Bracewell
MLR Wedding Room Block and Ancillary Events 2023,Rehearsal Dinner,1/21/2023,6:00 PM,9:00 PM,Reception - Light,0,595,993.75,Waterside Cove Lounge,Rounds of 10,,55,60,Caitlin Bracewell
MLR Wedding Room Block and Ancillary Events 2023,Dinner Buffet,1/21/2023,6:30 PM,8:00 PM,Dinner Buffet,2695,0,3368.75,Waterside Cove Lounge,Existing,,55,60,Caitlin Bracewell
MLR Wedding Room Block and Ancillary Events 2022,Rehearsal Dinner,2/9/2023,5:30 PM,8:30 PM,Reception - Light,0,2312,3316.88,Waterside Cove Lounge,Rounds of 10,,52,60,Caitlin Bracewell
MLR Wedding Room Block and Ancillary Events 2022,Dinner Plated,2/9/2023,5:45 PM,7:15 PM,Dinner Plated,2005,0,2506.25,Waterside Cove Lounge,Existing,,52,60,Caitlin Bracewell
Texas Mutual Insurance Company,Dinner,4/4/2023,6:30 PM,10:00 PM,Dinner Plated,1000,250,1250,Waterside Cove Lounge,Rounds of 6,,,,Jennifer Perkins
MLR Wedding Room Block and Ancillary Events 2022,Rehearsal Dinner,10/13/2022,5:00 PM,9:00 PM,Dinner Plated,1820,770,3311,Waterside Cove Lounge,Rounds of 10,,47,50,
MLR Wedding Room Block and Ancillary Events 2023,Rehearsal Dinner,1/6/2023,6:30 PM,9:30 PM,Reception - Light,0,2150,2666,Waterside Cove Lounge,Rounds of 10,,50,50,
MLR Wedding Room Block and Ancillary Events 2023,Dinner Buffet,1/6/2023,7:00 PM,8:30 PM,Dinner Buffet,2450,0,3062.5,Waterside Cove Lounge,Existing,,50,50,
MLR Wedding Room Block and Ancillary Events 2022,Rehearsal Dinner,10/14/2022,6:00 PM,9:00 PM,Reception - Full,1496,1180,3570,Waterside Cove Lounge,Cocktail,,30,35,Caitlin Bracewell
MLR Wedding Room Block and Ancillary Events 2022,Rehearsal Dinner,10/8/2022,6:00 PM,10:00 PM,Reception - Full,0,943,1252.25,Waterside Cove Lounge,Rounds of 10,,35,40,
MLR Wedding Room Block and Ancillary Events 2022,Dinner Plated,10/8/2022,6:30 PM,8:00 PM,Dinner Plated,1413,0,1766.25,Waterside Cove Lounge,Existing,,35,40,
MLR Wedding Room Block and Ancillary Events 2022,Rehearsal Dinner,10/27/2022,5:30 PM,7:30 PM,Reception - Light,0,910,1287.5,Waterside Cove Lounge,Hollow Square,,,33,
MLR Wedding Room Block and Ancillary Events 2022,Dinner Plated,10/27/2022,5:45 PM,7:15 PM,Dinner Plated,1200,0,1500,Waterside Cove Lounge,Existing,,,33,
K12 TX,Testing,4/24/2023,8:00 AM,5:00 PM,Meeting,0,0,750,Waterside Cove Lounge,Classroom,20,,,Desiree Tapping
K12 TX,Testing,4/25/2023,8:00 AM,5:00 PM,Meeting,0,0,750,Waterside Cove Lounge,Classroom,20,,,Desiree Tapping
K12 TX,Testing,4/26/2023,8:00 AM,5:00 PM,Meeting,0,0,750,Waterside Cove Lounge,Classroom,20,,,Desiree Tapping
K12 TX,Testing,4/27/2023,8:00 AM,5:00 PM,Meeting,0,0,750,Waterside Cove Lounge,Classroom,20,,,Desiree Tapping
K12 TX,Testing,4/28/2023,8:00 AM,5:00 PM,Meeting,0,0,750,Waterside Cove Lounge,Classroom,20,,,Desiree Tapping
MLR Wedding Room Block and Ancillary Events 2022,Welcome Reception,11/3/2022,5:30 PM,9:00 PM,Reception - Light,1540,1102,3376,Waterside Cove Lounge,Cocktail,,,35,
MLR Social Events 2022-2023,Dinner Plated,4/8/2023,7:00 PM,9:30 PM,Dinner Plated,0,0,0,Waterside Cove Lounge,Rounds,20,,,Theresa Mentzer
MLR Wedding Room Block and Ancillary Events 2023,Dinner Buffet,6/23/2023,6:00 PM,9:00 PM,Dinner Buffet,1200,300,1500,Waterside Cove Lounge,Rounds of 10,,,,Caitlin Bracewell
MLR Wedding Room Block and Ancillary Events 2023,Rehearsal Dinner,1/20/2023,6:45 PM,9:45 PM,Reception - Light,552,1305,2471.25,Waterside Cove Lounge,Rounds of 10,,46,50,Caitlin Bracewell
MLR Wedding Room Block and Ancillary Events 2023,Dinner Buffet,1/20/2023,7:15 PM,8:45 PM,Dinner Buffet,2254,0,2817.5,Waterside Cove Lounge,Existing,,46,50,Caitlin Bracewell
MLR Wedding Room Block and Ancillary Events 2022,Rehearsal Dinner,12/16/2022,6:00 PM,9:00 PM,Reception - Cocktail,774,869,2203.75,Waterside Cove Lounge,Rounds of 10,,,50,
MLR Wedding Room Block and Ancillary Events 2022,Dinner Buffet,12/16/2022,6:30 PM,8:00 PM,Dinner Buffet,2132,0,2665,Waterside Cove Lounge,Existing,,,50,
MLR Wedding Room Block and Ancillary Events 2022,Rehearsal Dinner,12/9/2022,7:00 PM,9:00 PM,Dinner Buffet,0,514,1073.5,Waterside Cove Lounge,Rounds of 10,,,50,Caitlin Bracewell
MLR Wedding Room Block and Ancillary Events 2022,Dinner Buffet,12/9/2022,7:30 PM,9:00 PM,Dinner Buffet,2205,0,2756.25,Waterside Cove Lounge,Existing,,,50,Caitlin Bracewell
MLR Wedding Room Block and Ancillary Events 2023,Rehearsal Dinner,5/12/2023,6:00 PM,9:00 PM,Dinner Buffet,2000,1000,3000,Waterside Cove Lounge,Rounds of 10,,,50,Caitlin Bracewell
Yokohama Tire,Dinner Buffet,2/22/2023,8:00 PM,9:00 PM,Dinner Buffet,1950,824,3617.5,Waterside Cove Lounge,Rounds,30,30,,Jennifer Perkins
Arcadis U.S. Inc.,General Session,2/4/2023,8:00 AM,5:00 PM,General Session,0,0,300,Waterside Cove Lounge,Conference,12,12,,Jennifer Perkins
Arcadis U.S. Inc.,Breakfast Buffet,2/4/2023,7:00 AM,8:00 AM,Breakfast Buffet,336,0,420,Waterside Cove Lounge,Conference,12,12,,Jennifer Perkins
Partners Commercial Roofing LLC,Dinner Buffet,12/9/2023,7:00 PM,9:00 PM,Dinner Buffet,1800,0,1800,Waterside Cove Lounge,Rounds,35,,,Jennifer Perkins
Lupe Tortilla's,General Session,2/8/2023,8:00 AM,12:30 PM,General Session,0,0,0,Waterside Cove Lounge,Hollow Square,16,16,,Jennifer Perkins
Lupe Tortilla's,Breakfast Buffet,2/8/2023,8:00 AM,10:00 AM,Breakfast Buffet,660,0,825,Waterside Cove Lounge,Hollow Square,16,16,,Jennifer Perkins
"Incentive Solutions, Inc.",Golfers Box Lunch,3/10/2022,12:00 PM,12:30 PM,Lunch Box,3830.4,0,4788,Playin a Round Cafe,Existing,107,112,,Kenna Feuge
CWT - Meetings & Events,Lunch Box - Golfers,3/2/2022,10:45 AM,11:00 AM,Lunch Box,950,0,1187.5,Playin a Round Cafe,Existing,25,25,,Jennifer Perkins
Shell International B.V.,Lunch Box,10/26/2022,11:00 AM,11:30 AM,Lunch Box,304,0,380,Playin a Round Cafe,Existing,9,9,,Jennifer Perkins
"Waste Connections US, Inc.",Break,10/1/2022,7:45 AM,9:30 AM,Break,1340,310,2212.5,Playin a Round Cafe,Existing,60,60,,Peggy Bennett
"Waste Connections US, Inc.",Lunch Box,10/1/2022,11:00 AM,1:00 PM,Lunch Box,2280,0,2850,Playin a Round Cafe,Existing,60,60,,Peggy Bennett
Texas Burglar and Fire Alarm Association,Golfers Lunch Box,10/27/2021,12:00 PM,1:00 PM,Lunch Box,2660,0,3325,Playin a Round Cafe,Existing,70,70,,Kenna Feuge
MLR In House 2021,Poker Night,6/30/2021,5:00 PM,9:00 PM,Reception - Full,2720,0,2720,Playin a Round Cafe,Rounds,40,40,40,
MLR In House 2021,Poker Night,7/29/2021,5:00 PM,9:00 PM,Reception - Full,1360,0,1360,Playin a Round Cafe,Rounds,20,20,,
MLR In House 2021,Canvas and Cocktails,8/20/2021,6:00 PM,8:00 PM,Reception - Cocktail,0,0,0,Playin a Round Cafe,Existing,,,,
MLR In House 2021,Poker Night,8/26/2021,5:00 PM,9:00 PM,Reception - Full,1360,0,1360,Playin a Round Cafe,Rounds,20,,,
MLR In House 2021,Memberships Happy Hour,9/1/2021,4:00 PM,6:00 PM,Reception - Cocktail,375,0,375,Playin a Round Cafe,Existing,15,15,15,
MLR In House 2021,Poker Night,9/30/2021,5:00 PM,9:00 PM,Reception - Full,1360,0,1360,Playin a Round Cafe,Rounds,20,,,
MLR In House 2021,Memberships Happy Hour,10/6/2021,4:00 PM,6:00 PM,Reception - Cocktail,375,0,375,Playin a Round Cafe,Existing,15,,,
MLR In House 2021,Poker Night,10/28/2021,5:00 PM,9:00 PM,Reception - Full,1360,0,1360,Playin a Round Cafe,Rounds,20,,,
MLR In House 2021,Memberships Happy Hour,11/2/2021,4:00 PM,6:00 PM,Reception - Cocktail,375,0,375,Playin a Round Cafe,Existing,15,,,
MLR In House 2021,Poker Night,11/18/2021,5:00 PM,9:00 PM,Reception - Full,1360,0,1360,Playin a Round Cafe,Rounds,20,,,
Montgomery County Republican Party of Texas,Registration & Breakfast,9/20/2021,8:00 AM,10:00 AM,Breakfast Box,660.56,0,792.67,Playin a Round Cafe,Registration,60,92,,Kenna Feuge
Montgomery County Republican Party of Texas,Box Lunch,9/20/2021,11:00 AM,12:00 PM,Lunch Box,886.32,0,1063.58,Playin a Round Cafe,Existing,60,92,,Kenna Feuge
Texas Consumer Finance Association,Golfers Lunch,7/13/2022,1:00 PM,2:30 PM,Lunch Buffet,3074.24,0,3842.8,Playin a Round Cafe,Existing,40,52,,Theresa Mentzer
MLR In House 2021,Membership Brunch Event: Del Lago Member For a Day,11/20/2021,10:00 AM,11:30 AM,Reception - Cocktail,0,0,0,Playin a Round Cafe,Existing,30,38,30,
Fellowship of Montgomery,Dinner Buffet,10/17/2021,6:15 PM,7:30 PM,Dinner Buffet,800,0,800,Playin a Round Cafe,Existing,40,,,Kenna Feuge
MLR In House 2022,Membership Scramble,12/11/2022,1:00 PM,3:00 PM,Reception - Light,0,0,0,Playin a Round Cafe,Existing,,,,
MLR In House 2022,Memberships Happy Hour,1/5/2022,4:00 PM,6:00 PM,Reception - Cocktail,375,0,375,Playin a Round Cafe,Existing,15,,,
MLR In House 2022,Poker Night,1/27/2022,5:00 PM,9:00 PM,Reception - Full,1360,0,1360,Playin a Round Cafe,Rounds,20,,,
MLR In House 2022,Membership Event,2/8/2022,5:00 PM,7:00 PM,Reception - Full,1360,0,1360,Playin a Round Cafe,Rounds,20,,,
MLR In House 2022,Poker Night,2/24/2022,5:00 PM,9:00 PM,Reception - Full,1360,0,1360,Playin a Round Cafe,Rounds,20,,,
MLR In House 2022,Member For A Day Open House,3/5/2022,11:00 AM,1:00 PM,Reception - Cocktail,0,0,0,Playin a Round Cafe,Existing,40,40,40,
MLR In House 2022,Poker Night,3/31/2022,5:00 PM,9:00 PM,Reception - Full,1360,0,1360,Playin a Round Cafe,Rounds,20,,,
MLR In House 2022,Member For A Day Open House,4/23/2022,11:00 AM,1:00 PM,Reception - Cocktail,0,0,0,Playin a Round Cafe,Existing,40,,,
MLR In House 2022,BINGO Night,4/26/2022,5:00 PM,7:00 PM,Reception - Full,1360,0,1360,Playin a Round Cafe,Rounds,20,,,
MLR In House 2022,Poker Night,4/28/2022,5:00 PM,9:00 PM,Reception - Full,1360,0,1360,Playin a Round Cafe,Rounds,20,,,
MLR In House 2022,Margs and Music Game Night,5/5/2022,4:00 PM,6:00 PM,Reception - Full,1360,0,1360,Playin a Round Cafe,Rounds,20,,,
MLR In House 2022,Member For A Day Open House,5/22/2022,11:00 AM,1:00 PM,Reception - Cocktail,0,0,0,Playin a Round Cafe,Existing,40,,,
MLR In House 2022,Poker Night,5/26/2022,5:00 PM,9:00 PM,Reception - Full,1360,0,1360,Playin a Round Cafe,Rounds,20,,,
MLR In House 2022,Golf Giggles - Membership Event,7/9/2022,9:00 AM,12:00 PM,Brunch,0,0,0,Playin a Round Cafe,Existing,8,,,
MLR In House 2022,Member For A Day Open House,7/24/2022,2:00 PM,4:00 PM,Reception - Cocktail,0,0,0,Playin a Round Cafe,Existing,40,,,
MLR In House 2022,Poker Night,8/25/2022,5:00 PM,9:00 PM,Reception - Full,1360,0,1360,Playin a Round Cafe,Rounds,20,,,
MLR In House 2022,Membership Open House,9/10/2022,2:00 PM,4:00 PM,Reception - Cocktail,0,0,0,Playin a Round Cafe,Existing,30,,,
MLR In House 2022,Poker Night,9/29/2022,5:00 PM,9:00 PM,Reception - Full,1360,0,1360,Playin a Round Cafe,Rounds,20,,,
MLR In House 2022,Girls Golf,9/30/2022,5:00 PM,7:00 PM,Reception - Full,1360,0,1360,Playin a Round Cafe,Existing,20,,,
MLR In House 2022,Poker Night,10/20/2022,5:00 PM,9:00 PM,Reception - Full,1360,0,1360,Playin a Round Cafe,Rounds,20,,,
MLR In House 2022,Friendsgiving Poker/ Bunko Night,11/17/2022,5:00 PM,9:00 PM,Reception - Light,0,0,0,Playin a Round Cafe,Existing,40,,,
MLR In House 2022,Poker Night,11/30/2022,5:00 PM,9:00 PM,Reception - Full,1360,0,1360,Playin a Round Cafe,Rounds,20,,,
Capital Area Suburban Exchange,Golfer's Lunch Buffet,6/16/2022,1:00 PM,2:00 PM,Lunch Buffet,480,0,600,Playin a Round Cafe,Existing,25,25,,Kenna Feuge
Capital Area Suburban Exchange,Golfer's Breakfast Box,6/16/2022,8:00 AM,9:00 AM,Breakfast Box,250,0,312.5,Playin a Round Cafe,,25,25,,Kenna Feuge
MLR Social Events 2022-2023,Lunch & Awards,5/2/2022,2:00 PM,4:00 PM,Lunch Buffet,2880,0,3600,Playin a Round Cafe,Rounds,180,150,,Kenna Feuge
Performance Truck,Lunch Buffet,4/29/2022,1:30 PM,3:00 PM,Lunch Buffet,1600,0,2000,Playin a Round Cafe,Existing,100,100,,Kenna Feuge
Performance Truck,Golfer's Breakfast,4/29/2022,7:30 AM,9:00 AM,Breakfast - Restaurant,650,300,1187.5,Playin a Round Cafe,Existing,65,65,,Kenna Feuge
The Reynolds And Reynolds Company,Lunch Buffet,6/4/2022,1:30 PM,3:00 PM,Lunch Buffet,1750,500,2812.5,Playin a Round Cafe,Existing,60,70,,Theresa Mentzer
Texas Sign Association,Lunch,10/22/2021,2:00 PM,3:00 PM,Lunch Buffet,960,0,1200,Playin a Round Cafe,Existing,44,60,,Theresa Mentzer
Texas EquuSearch Search and Recovery,Set Up,3/27/2022,12:00 PM,4:00 PM,Golf,0,0,0,Playin a Round Cafe,Existing,,,,Peggy Bennett
Texas EquuSearch Search and Recovery,Boxed Lunch,3/28/2022,11:30 AM,12:00 PM,Golf,144,0,180,Playin a Round Cafe,Existing,9,9,,Peggy Bennett
Texas EquuSearch Search and Recovery,Coffee,3/28/2022,6:30 AM,10:00 AM,Golf,150,0,187.5,Playin a Round Cafe,Exhibits,,,,Peggy Bennett
Texas Association for Pupil Transportation,Lunch Buffet,6/23/2023,12:30 PM,1:00 PM,Lunch Buffet,1000,500,1500,Playin a Round Cafe,Existing,60,,,
Capital Area Suburban Exchange,Golfer's Lunch Buffet,6/20/2024,1:00 PM,2:00 PM,Lunch Buffet,1000,0,1000,Playin a Round Cafe,Existing,30,,,
Capital Area Suburban Exchange,Golfer's Breakfast Box,6/20/2024,8:00 AM,9:00 AM,Breakfast Box,500,0,500,Playin a Round Cafe,,30,,,
MLR In House 2023,Membership Poker Night,2/23/2023,5:00 PM,9:00 PM,Setup,0,0,0,Playin a Round Cafe,Existing,20,20,20,
"Management Controls, Inc.",Lunch Buffet,5/2/2023,12:00 PM,1:00 PM,Lunch Buffet,1500,900,2400,Clubhouse Members Lounge,Rounds of 8,30,,,Kenna Feuge
MLR 2021 Wedding Room Block,Groomsmen's Golf Breakfast,4/23/2021,8:00 AM,8:30 AM,Breakfast Buffet,540,0,540,Clubhouse Members Lounge,Existing,27,,30,
MLR 2021 Wedding Room Block,Lunch - Restaurant,4/23/2021,11:00 AM,12:00 PM,Lunch - Restaurant,0,0,0,Clubhouse Members Lounge,Existing,27,,30,
Montgomery County Republican Party of Texas,Lunch Buffet (Volunteers),9/20/2021,11:30 AM,12:30 PM,Lunch Buffet,492.3,0,590.76,Clubhouse Members Lounge,Rounds of 10,30,30,,Kenna Feuge
MLR Social Events 2022-2023,Storage,5/1/2022,2:00 PM,11:59 PM,Storage,0,0,0,Clubhouse Members Lounge,,,,,Kenna Feuge
MLR Social Events 2022-2023,Overflow for Lunch,5/2/2022,2:00 PM,4:00 PM,Lunch Buffet,0,0,0,Clubhouse Members Lounge,Rounds,0,,,Kenna Feuge
Texas EquuSearch Search and Recovery,Golf Clubhouse Lunch,3/28/2022,12:00 PM,2:00 PM,Golf,1280,0,1280,Clubhouse Members Lounge,Existing,80,105,,Peggy Bennett
Magnolia ISD Education Foundation,Setup,4/14/2022,7:00 AM,10:00 AM,Setup,0,0,0,Playin a Round Cafe Patio,Registration,,,,Peggy Bennett
MLR Social Events 2022-2023,Registration,5/2/2022,7:30 AM,9:00 AM,Registration,0,0,5400,Playin a Round Cafe Patio,,4,,,Kenna Feuge
Performance Truck,Registration,4/29/2022,7:00 AM,9:30 AM,Registration,0,0,0,Playin a Round Cafe Patio,Registration,2,,,Kenna Feuge
Morgan Group,Breakfast Buffet,5/17/2022,8:30 AM,9:30 AM,Breakfast Plan,2000,0,2500,Waterside Cove Dining,Existing,80,80,,Kenna Feuge
Morgan Group,Lunch Plan,5/17/2022,11:30 AM,12:30 PM,Lunch Plan,3600,0,4500,Waterside Cove Dining,Existing,80,80,,Kenna Feuge
Morgan Group,Breakfast Buffet,5/18/2022,8:15 AM,9:00 AM,Breakfast Plan,2000,0,2500,Waterside Cove Dining,Existing,80,80,,Kenna Feuge
MLR Wedding Room Blocks 2021,Farewell Breakfast,1/17/2021,10:00 AM,11:00 AM,Breakfast - Restaurant,3400,700,4268,Waterside Cove Dining,Existing,100,100,,
Arbonne International,Lunch Plan,5/14/2021,11:30 AM,12:25 PM,Lunch Plan,1896,0,2370,Waterside Cove Dining,Existing,70,79,,Kenna Feuge
Arbonne International,Breakfast Plan,5/14/2021,7:30 AM,8:30 AM,Breakfast Plan,1659,0,2073.75,Waterside Cove Dining,Existing,70,79,,Kenna Feuge
"Incentive Solutions, Inc.",Breakfast Buffet,3/10/2022,6:30 AM,8:30 AM,Breakfast Buffet,9486,0,11857.5,Waterside Cove Dining,Flow,310,310,,Kenna Feuge
"Incentive Solutions, Inc.",Baker's Employees Breakfast,3/11/2022,6:30 AM,8:00 AM,Breakfast Buffet,6630,0,8287.5,Waterside Cove Dining,Flow,195,,,Kenna Feuge
IBI Group,Lunch Plan,1/25/2022,11:30 AM,12:30 PM,Lunch Plan,336,0,416.64,Waterside Cove Dining,Existing,6,14,,Theresa Mentzer
HCA Houston Healthcare,Lunch Plan,6/17/2021,12:00 PM,1:00 PM,Lunch Plan,984,0,1220.16,Waterside Cove Dining,Existing,41,41,,Theresa Mentzer
HCA Houston Healthcare,Breakfast Plan,6/17/2021,8:00 AM,9:00 AM,Breakfast Plan,943,0,1169.32,Waterside Cove Dining,Existing,41,41,,Theresa Mentzer
HCA Houston Healthcare,Lunch Plan,6/18/2021,11:30 AM,12:30 PM,Lunch Plan,936,0,1160.64,Waterside Cove Dining,Existing,39,39,,Theresa Mentzer
HCA Houston Healthcare,Breakfast Plan,6/18/2021,8:00 AM,9:00 AM,Breakfast Plan,897,0,1112.28,Waterside Cove Dining,Existing,39,39,,Theresa Mentzer
MLR Wedding Room Block and Ancillary Events 2021,Rehearsal Dinner,5/8/2021,6:30 PM,8:30 PM,Dinner Buffet,5850,0,8350,Waterside Cove Dining,Existing,75,,,Kenna Feuge
MLR Wedding Room Block and Ancillary Events 2021,Decorator Setup,5/8/2021,1:30 PM,6:00 PM,Setup,0,0,0,Waterside Cove Dining,,,,,Kenna Feuge
Kaspar Companies,Lunch Plan,4/21/2021,12:30 PM,1:15 PM,Lunch Plan,960,0,1190.4,Waterside Cove Dining,Existing,40,40,,
Kaspar Companies,Lunch Plan,4/22/2021,12:00 PM,1:00 PM,Lunch Plan,960,0,1190.4,Waterside Cove Dining,Existing,40,40,,
Kaspar Companies,Breakfast Plan,4/22/2021,8:00 AM,9:00 AM,Breakfast Plan,920,0,1140.8,Waterside Cove Dining,Existing,40,40,,
Emerson Automation Solutions,Lunch,12/1/2021,12:00 PM,1:00 PM,Lunch - Restaurant,340,0,748,Waterside Cove Dining,Existing,17,17,,Theresa Mentzer
Emerson Automation Solutions,Restaurant Breakfast,12/1/2021,7:00 AM,8:00 AM,Breakfast - Restaurant,306,0,306,Waterside Cove Dining,Existing,17,17,,Theresa Mentzer
Emerson Automation Solutions,Breakfast,12/2/2021,7:00 AM,8:00 AM,Breakfast - Restaurant,306,0,714,Waterside Cove Dining,Existing,17,17,,Theresa Mentzer
Dr. Angelina Farella,Lunch Plan,1/15/2022,12:00 PM,1:00 PM,Lunch Plan,1848,0,2310,Waterside Cove Dining,Existing,100,77,,Kenna Feuge
Dr. Angelina Farella,Breakfast Plan,1/15/2022,7:00 AM,9:00 AM,Breakfast Plan,1771,0,2213.75,Waterside Cove Dining,Existing,100,77,,Kenna Feuge
Dr. Angelina Farella,Breakfast Plan,1/16/2022,7:00 AM,8:00 AM,Breakfast Plan,1771,0,2213.75,Waterside Cove Dining,Existing,100,77,,Kenna Feuge
Shell International B.V.,Breakfast Buffet (Vouchers),11/13/2021,8:00 AM,10:00 AM,Breakfast Buffet,798,0,997.5,Waterside Cove Dining,Existing,40,,,Kenna Feuge
Shell International B.V.,Breakfast Buffet (Vouchers),11/14/2021,8:00 AM,10:00 AM,Breakfast Buffet,798,0,997.5,Waterside Cove Dining,Existing,40,,,Kenna Feuge
"PROGNOST Systems, Inc",Lunch Plan,6/6/2023,11:00 AM,2:00 PM,Lunch Plan,2700,0,3375,Waterside Cove Dining,Existing,60,0,,Peggy Bennett
"PROGNOST Systems, Inc",Breakfast Plan,6/6/2023,7:00 AM,10:00 AM,Breakfast Plan,1500,0,1875,Waterside Cove Dining,Existing,60,0,,Peggy Bennett
"PROGNOST Systems, Inc",Lunch Plan,6/7/2023,11:00 AM,2:00 PM,Lunch Plan,2700,0,3375,Waterside Cove Dining,Existing,60,0,,Peggy Bennett
"PROGNOST Systems, Inc",Breakfast Plan,6/7/2023,7:00 AM,10:00 AM,Breakfast Plan,1500,0,1875,Waterside Cove Dining,Existing,60,0,,Peggy Bennett
AVmedia,Breakfast Buffet,12/14/2021,8:00 AM,8:45 AM,Breakfast Buffet,0,0,0,Waterside Cove Dining,Existing,54,54,,Kenna Feuge
"DXP Enterprises, Inc.",Lunch Plan,11/11/2021,12:00 PM,12:30 PM,Lunch Plan,720,0,900,Waterside Cove Dining,Existing,20,30,,Kenna Feuge
"DXP Enterprises, Inc.",Breakfast On Own,11/11/2021,7:00 AM,8:00 AM,Breakfast On Own,241.5,0,301.88,Waterside Cove Dining,Existing,20,30,,Kenna Feuge
"DXP Enterprises, Inc.",Lunch Plan,11/12/2021,11:30 AM,1:00 PM,Lunch Plan,384,0,480,Waterside Cove Dining,Existing,16,16,,Kenna Feuge
"DXP Enterprises, Inc.",Breakfast Plan,11/12/2021,7:00 AM,8:00 AM,Breakfast Plan,368,0,460,Waterside Cove Dining,Existing,16,16,,Kenna Feuge
Midwest Dental Supplies & Equipment,Breakfast Plan,9/29/2022,7:00 AM,7:40 AM,Breakfast Plan,2125,0,2656.25,Waterside Cove Dining,Existing,85,85,,Kenna Feuge
Midwest Dental Supplies & Equipment,Lunch Plan,9/29/2022,12:30 PM,1:30 PM,Lunch Plan,3825,0,4781.25,Waterside Cove Dining,Existing,85,85,,Kenna Feuge
Midwest Dental Supplies & Equipment,Breakfast Plan,9/30/2022,7:00 AM,8:00 AM,Breakfast Plan,1875,0,2343.75,Waterside Cove Dining,Existing,75,75,,Kenna Feuge
Midwest Dental Supplies & Equipment,Lunch Plan,9/30/2022,11:20 AM,1:00 PM,Lunch Plan,3375,0,4218.75,Waterside Cove Dining,Existing,75,75,,Kenna Feuge
CWT - Meetings & Events,Breakfast Plan,3/3/2022,7:00 AM,8:00 AM,Breakfast Plan,1150,0,1437.5,Waterside Cove Dining,Existing,50,50,,Jennifer Perkins
CWT - Meetings & Events,Lunch Plan,3/3/2022,11:00 AM,12:00 PM,Lunch Plan,1200,0,1500,Waterside Cove Dining,Existing,50,50,,Jennifer Perkins
CWT - Meetings & Events,Breakfast Plan,3/4/2022,8:15 AM,9:00 AM,Breakfast Plan,230,0,287.5,Waterside Cove Dining,Existing,10,10,,Jennifer Perkins
